year,month,day,hour,minute,temp_mean,humidity_mean,pressure,precipitation_hr,precipitation_lr,snowfall_hr,snowfall_lr,total_cloudcover_mean,high_cloudcover_mean,medium_cloudcover_mean,low_cloudcover_mean,sunshine_duration,shortwave_radiation,windspeed_mean,winddirection_mean,windspeed_mean_80m,winddirection_mean_80m,windspeed_mean_900m,winddirection_mean_900m,windgust_mean,temp_max,temp_min,humidity_max,humidity_min,pressure_max,pressure_min,total_cloudcover_max,total_cloudcover_min,high_cloudcover_max,high_cloudcover_min,medium_cloudcover_max,medium_cloudcover_min,low_cloudcover_max,low_cloudcover_min,wind_speed_max_10m,wind_speed_min_10m,wind_speed_max_80m,wind_speed_min_80m,wind_speed_max_900m,wind_speed_min_900m,wind_gust_max,wind_gust_min,dew_point_max,dew_point_min
2012,3,14,0,0,8.84,78.92,1029.87,0.0,0.0,0.0,0.0,20.83,0.0,0.0,20.83,575.61,4763.28,5.64,225.99,6.49,248.54,13.87,93.46,7.36,14.91,3.21,96,60,1031.6,1028.0,100.0,0.0,0,0,0,0,100,0,11.59,0.72,14.34,1.08,22.2,5.24,13.68,1.8,14.277065008560667,-3.801458211503364
2012,3,15,0,0,11.12,72.75,1028.05,0.0,0.0,0.0,0.0,13.52,3.33,0.0,12.83,566.53,4872.75,4.62,95.94,6.58,107.12,8.71,139.77,4.14,17.81,3.04,98,43,1030.6,1025.8,100.0,0.0,13,0,0,0,100,0,7.57,1.44,11.72,3.32,12.9,5.99,7.2,0.0,17.489127147836655,-8.312671201281724
2012,3,16,0,0,12.55,57.75,1024.3,0.0,0.0,0.0,0.0,0.12,0.42,0.0,0.0,720.46,4932.38,5.02,115.27,5.15,122.76,15.58,243.95,4.69,17.75,6.19,83,26,1027.4,1021.2,0.9,0.0,3,0,0,0,0,0,8.21,1.44,9.93,1.48,26.83,3.56,8.64,1.8,14.822205332871187,-11.881653509612233
2012,3,17,0,0,12.46,55.62,1019.83,0.0,0.0,0.0,0.0,33.74,10.54,25.33,14.5,393.66,4780.19,7.66,158.82,8.8,162.25,23.12,243.2,8.94,17.82,6.94,86,36,1022.9,1016.5,100.0,0.0,100,0,100,0,100,0,13.85,2.16,17.02,3.05,48.18,8.23,24.84,3.96,15.443638495666017,-7.099258519353801
2012,3,18,0,0,6.85,84.79,1019.09,16.9,10.4,0.0,0.0,82.07,1.5,79.5,68.42,39.57,1023.5,8.77,202.8,11.82,218.35,28.98,266.1,14.32,8.96,5.4,94,74,1023.2,1015.4,100.0,0.0,17,0,100,0,100,0,19.85,3.26,25.93,2.9,57.8,12.86,34.2,4.68,8.04639752603021,1.141408165309794
2012,3,19,0,0,6.87,82.33,1027.68,4.8,6.0,0.0,0.0,100.0,0.0,98.5,98.0,0.0,1903.71,10.36,163.78,14.88,171.86,20.8,129.1,15.91,9.04,4.41,92,71,1032.3,1023.6,100.0,100.0,0,0,100,74,100,52,19.0,1.08,23.86,3.71,44.17,3.6,30.6,2.16,7.809641376712856,-0.3833869653923931
2012,3,20,0,0,6.82,78.71,1033.72,0.0,0.0,0.0,0.0,43.33,4.17,18.33,41.67,524.27,4870.08,5.65,255.42,7.65,242.08,25.14,85.9,6.96,12.61,1.5,95,59,1035.7,1032.3,100.0,0.0,100,0,100,0,100,0,11.3,2.04,24.48,0.36,44.04,5.8,22.32,2.16,11.829605486522802,-5.63439299010905
2012,3,21,0,0,9.76,67.88,1032.94,0.0,0.0,0.0,0.0,2.33,0.0,2.33,0.0,795.37,5175.35,5.23,139.93,7.53,134.06,24.11,101.01,8.84,16.24,2.57,94,50,1035.4,1030.4,49.0,0.0,0,0,49,0,0,0,8.85,1.44,19.65,0.36,38.54,11.97,17.28,1.44,15.271778840307228,-6.797153359715349
2012,3,22,0,0,11.22,73.71,1027.6,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0,801.19,5243.88,6.11,173.38,9.3,128.98,22.39,111.03,8.82,16.44,5.11,86,63,1031.9,1024.4,0.3,0.0,1,0,0,0,0,0,9.78,0.36,21.89,1.48,33.99,7.97,22.68,1.8,14.08911937824335,-1.3488171617287756
2012,3,23,0,0,11.83,72.12,1024.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.84,5275.92,5.84,207.14,9.66,190.56,6.15,136.62,5.58,17.72,4.5,93,60,1026.5,1022.6,0.0,0.0,0,0,0,0,0,0,9.09,1.3,22.98,1.44,11.79,0.72,10.44,1.8,16.57193117150997,-2.5856434640830956
2012,3,24,0,0,13.02,72.12,1024.2,0.0,0.0,0.0,0.0,18.33,11.17,13.96,8.21,788.51,5219.85,3.98,206.86,5.01,180.4,11.37,101.54,5.01,17.82,8.2,95,50,1025.5,1022.9,100.0,0.0,100,0,100,0,95,0,8.22,0.72,16.74,0.72,21.31,6.7,14.4,0.72,17.0068336043377,-1.6023236258813454
2012,3,25,0,0,12.18,68.75,1027.22,0.0,0.0,0.0,0.0,10.83,2.67,9.58,1.29,792.6,5241.21,8.79,105.01,13.96,124.89,33.31,83.21,12.24,18.13,7.04,96,45,1029.6,1025.8,100.0,0.0,20,0,100,0,10,0,22.15,1.02,26.8,0.0,49.69,20.16,32.04,0.72,17.48084695357943,-4.08104194495603
2012,3,26,0,0,11.11,69.88,1030.18,0.0,0.0,0.0,0.0,5.42,0.0,3.46,1.96,732.22,5511.77,5.3,213.81,7.39,196.95,32.53,86.15,6.46,17.82,5.2,92,48,1031.8,1028.2,47.0,0.0,0,0,25,0,47,0,10.83,1.14,16.12,0.0,48.98,7.93,15.12,0.72,16.500755352946612,-4.909371643024647
2012,3,27,0,0,10.97,69.96,1030.56,0.0,0.0,0.0,0.0,19.14,0.33,0.0,19.04,556.97,5425.44,4.14,201.22,4.99,212.96,27.28,84.26,5.44,17.13,5.88,91,55,1032.4,1028.2,100.0,0.0,8,0,0,0,100,0,9.0,0.51,12.77,1.48,43.56,7.73,12.24,1.8,15.64686631436818,-2.4641343597160517
2012,3,28,0,0,12.18,67.71,1027.25,0.0,0.0,0.0,0.0,2.12,0.0,0.0,2.12,822.09,5542.03,6.87,258.72,8.72,254.89,25.24,101.62,8.98,18.94,6.37,80,56,1030.2,1024.7,51.0,0.0,0,0,0,0,51,0,16.95,1.94,25.93,1.08,46.45,1.84,25.92,1.08,15.409225381191979,-1.7630919706940171
2012,3,29,0,0,12.93,60.96,1021.89,0.0,0.0,0.0,0.0,11.8,15.21,6.0,3.33,716.55,5637.26,8.83,310.96,11.79,315.46,21.28,227.94,10.9,17.94,8.28,83,41,1025.8,1018.6,100.0,0.0,100,0,100,0,55,0,15.84,3.22,23.93,3.26,43.27,9.73,23.76,2.88,15.007873406551465,-4.194397532690158
2012,3,30,0,0,11.19,71.67,1019.75,0.0,0.0,0.0,0.0,33.95,1.29,0.0,33.75,585.78,5322.2,10.8,313.31,13.65,300.97,22.47,336.49,14.6,14.56,7.6,91,61,1021.4,1017.6,100.0,0.0,10,0,0,0,100,0,20.04,2.1,21.41,5.8,33.6,9.45,23.04,3.24,13.10654541725176,0.5628848597678315
2012,3,31,0,0,10.85,76.21,1013.91,0.0,0.0,0.0,0.0,49.24,8.0,0.12,48.29,491.95,5270.58,10.78,247.05,13.63,267.32,19.6,269.97,15.21,15.62,6.68,97,58,1017.6,1011.2,100.0,0.0,31,0,2,0,100,0,21.19,2.04,28.27,2.41,41.44,7.9,38.88,2.52,15.144779241180183,-0.9954636219195176
2012,4,1,0,0,7.38,59.25,1015.33,0.1,0.0,0.0,0.0,31.07,5.04,0.0,29.96,632.16,5972.79,12.55,117.49,15.54,109.6,19.19,83.99,18.31,12.84,3.77,78,33,1017.5,1012.8,100.0,0.0,16,0,0,0,100,0,19.85,0.36,25.81,3.42,26.3,8.35,30.6,3.6,9.097769836751754,-11.012359664350612
2012,4,2,0,0,9.89,57.92,1009.42,0.0,0.0,0.0,0.0,1.33,0.83,0.42,1.08,778.68,5914.94,7.58,134.73,9.1,148.2,20.51,143.79,8.97,16.74,1.84,84,42,1014.9,1005.2,16.0,0.0,9,0,10,0,16,0,16.77,1.48,18.9,1.48,40.42,5.05,21.6,0.36,14.019888909315881,-9.700763458691592
2012,4,3,0,0,12.35,74.96,1004.13,3.3,6.4,0.0,0.0,54.46,15.88,39.17,52.92,375.87,2853.34,9.4,202.14,12.24,214.64,37.44,253.62,17.11,16.84,7.98,91,59,1005.8,1002.4,100.0,0.0,100,0,100,0,100,0,23.56,0.36,35.16,1.61,70.71,9.83,61.92,2.88,15.360230245121146,0.4599016989161968
2012,4,4,0,0,10.68,82.04,1007.14,2.9,6.2,0.0,0.0,96.79,11.29,72.71,96.5,0.0,2876.48,5.02,158.41,6.82,157.23,17.73,234.75,8.82,12.9,8.66,95,70,1008.9,1005.6,100.0,23.0,31,0,100,0,100,23,9.57,1.53,16.83,1.48,46.22,3.32,30.24,1.08,12.117798991373126,3.4973967867487854
2012,4,5,0,0,9.59,90.04,1010.63,6.4,0.6,0.0,0.0,100.0,22.46,66.38,100.0,0.0,2798.16,8.86,283.55,11.26,288.77,17.04,59.47,13.07,11.81,7.26,96,80,1012.2,1009.1,100.0,100.0,100,0,100,0,100,100,15.84,0.72,18.39,0.8,31.18,3.89,21.24,2.52,11.192485308164736,4.041276586018983
2012,4,6,0,0,10.12,81.33,1009.31,0.0,0.0,0.0,0.0,58.71,0.96,13.08,53.88,349.22,4862.96,4.84,181.95,5.94,195.5,7.16,91.88,5.38,14.23,5.39,96,65,1011.7,1006.5,100.0,0.0,16,0,72,0,100,0,7.7,1.08,11.44,0.36,22.81,1.02,10.8,1.44,13.600463767146433,-0.6565392802036584
2012,4,7,0,0,8.73,73.75,1006.58,0.2,0.9,0.0,0.0,75.96,8.42,46.5,60.21,242.55,4858.51,12.31,247.67,16.15,254.96,18.09,212.67,15.85,11.22,5.69,95,57,1008.8,1005.4,100.0,3.0,29,0,100,0,100,0,20.24,1.8,24.61,2.74,29.26,1.8,28.08,0.72,10.448235299479315,-2.1596375764037083
2012,4,8,0,0,5.16,66.38,1014.11,0.4,0.0,0.21,0.0,33.67,1.83,2.46,33.12,595.74,6024.41,12.0,272.73,14.06,261.95,17.64,194.06,16.08,7.79,2.39,88,47,1017.0,1009.9,100.0,0.0,23,0,54,0,100,0,20.53,1.8,25.24,2.6,33.55,4.68,32.04,1.8,5.927664230688446,-7.763040811481078
2012,4,9,0,0,7.66,72.04,1010.31,1.4,0.2,0.0,0.0,91.22,45.92,90.29,87.21,0.0,2904.07,8.12,177.49,8.67,188.0,25.22,246.45,11.46,12.97,1.85,83,62,1016.5,1004.7,100.0,1.2,100,4,100,0,100,0,16.33,2.74,19.04,2.6,35.31,18.1,27.72,2.52,10.15014566600032,-4.650665206582331
2012,4,10,0,0,12.43,67.38,1000.34,5.2,9.5,0.0,0.0,84.7,42.75,84.62,45.58,180.94,4601.3,9.03,183.21,12.04,199.51,36.58,243.25,15.48,16.21,9.34,97,45,1004.1,997.6,100.0,0.0,100,0,100,0,100,0,25.62,1.8,29.83,2.9,56.4,4.55,47.88,1.8,15.73256510457437,-1.9862124959363
2012,4,11,0,0,9.28,69.96,1001.79,15.4,9.7,0.0,0.0,65.54,15.79,51.21,60.71,370.32,4815.79,12.56,243.36,16.16,262.3,27.05,267.51,22.68,11.81,6.91,88,53,1003.5,999.0,100.0,0.0,100,0,100,0,100,0,20.17,0.0,24.99,2.74,55.04,14.11,44.28,1.44,9.886410766961033,-2.0059302356797364
2012,4,12,0,0,8.82,72.75,1004.06,2.7,1.6,0.0,0.0,78.92,0.0,58.21,63.38,161.17,3526.18,9.07,245.6,11.73,259.74,18.94,278.69,16.7,11.73,5.57,86,61,1005.7,1002.6,100.0,10.0,0,0,100,0,100,0,15.39,3.6,16.81,5.6,34.67,9.29,25.2,8.28,9.46506178702698,-1.3527681686451112
2012,4,13,0,0,8.42,74.79,1003.58,0.0,0.0,0.0,0.0,36.6,5.83,3.38,34.79,459.33,5973.68,5.13,199.68,6.29,168.48,11.3,127.18,6.7,13.56,3.94,97,50,1006.3,1001.1,100.0,0.0,29,0,36,0,100,0,11.18,0.36,20.21,0.36,22.82,6.12,12.96,2.88,13.092469679713169,-5.5321737827986155
2012,4,14,0,0,8.33,80.79,999.75,2.6,13.4,0.0,0.0,83.83,58.33,83.83,58.25,27.66,3124.79,9.06,256.48,12.2,247.05,26.23,55.46,14.6,12.66,3.93,92,61,1001.9,998.1,100.0,5.0,100,9,100,5,100,0,19.3,0.51,29.27,1.61,44.02,9.39,37.08,2.88,11.393367254105176,-2.9010538677239737
2012,4,15,0,0,7.91,84.12,1002.0,5.9,35.0,0.0,0.0,100.0,71.54,88.96,100.0,0.0,1531.69,22.46,224.87,29.77,183.44,49.13,38.25,38.67,10.03,5.43,95,73,1008.0,997.6,100.0,100.0,100,11,100,19,100,100,30.62,9.0,41.76,12.57,71.0,28.06,57.96,15.48,9.26558540834484,0.9814133334699284
2012,4,16,0,0,6.86,74.17,1014.43,1.1,6.0,0.0,0.0,98.46,5.12,62.25,98.46,15.96,4134.94,22.82,123.99,30.31,68.05,40.05,33.64,35.74,9.91,3.73,94,58,1018.5,1009.0,100.0,71.0,17,0,100,0,100,71,32.27,7.64,38.52,14.35,56.68,29.69,49.68,8.64,8.989359708757338,-3.76411673057061
2012,4,17,0,0,7.01,70.83,1011.62,0.0,0.0,0.0,0.0,68.95,19.33,45.33,41.25,317.7,6359.05,3.95,221.71,5.86,206.3,18.87,159.86,5.72,12.11,0.37,92,54,1018.3,1004.5,100.0,0.0,100,0,100,0,100,0,9.01,0.0,21.27,0.0,44.98,0.8,16.56,0.72,10.848912295305006,-7.843471862414483
2012,4,18,0,0,9.33,64.25,998.1,0.7,1.2,0.0,0.0,75.36,9.17,72.75,42.96,62.56,4872.75,11.6,232.44,16.01,237.81,34.31,244.54,28.21,13.19,6.19,80,47,1005.4,993.1,100.0,0.0,36,0,100,0,100,0,20.0,3.6,28.09,3.62,62.11,6.62,47.16,12.6,9.81462605732032,-4.2799689275356165
2012,4,19,0,0,8.54,75.08,993.66,4.2,8.4,0.0,0.0,88.96,14.38,81.12,65.92,93.19,3144.37,9.41,210.18,12.71,218.32,27.5,231.26,16.02,12.03,2.74,94,60,995.9,991.9,100.0,18.0,69,0,100,5,100,0,16.28,2.88,20.09,1.44,59.36,6.79,32.4,6.12,11.093557261000003,-4.2445236675378455
2012,4,20,0,0,8.36,69.08,1000.28,2.5,2.3,0.0,0.0,40.62,0.0,24.21,40.54,402.18,4626.22,14.57,246.34,19.18,254.91,32.2,262.57,24.23,10.99,5.09,91,56,1003.5,996.4,100.0,0.0,0,0,100,0,100,0,26.64,2.81,30.61,7.57,42.65,22.96,33.12,10.08,9.577277892457454,-2.9594160320964487
2012,4,21,0,0,8.85,73.54,1003.96,9.3,11.1,0.0,0.0,65.79,0.38,54.38,65.04,227.94,2978.83,15.49,234.25,20.23,244.19,43.73,249.45,29.82,12.88,4.22,95,57,1008.1,1001.9,100.0,0.0,9,0,100,0,100,0,33.91,2.97,44.7,6.79,81.04,23.77,61.92,5.04,12.097923644085496,-3.5366160619849447
2012,4,22,0,0,7.47,73.5,1010.96,4.2,4.4,0.0,0.0,65.33,4.21,44.58,58.88,272.3,3679.26,14.64,246.05,19.82,254.04,37.59,262.42,27.09,10.04,4.78,84,59,1012.5,1008.5,100.0,10.0,20,0,100,0,100,10,24.12,5.15,28.44,10.46,59.04,18.51,44.28,6.12,7.460530432374195,-2.548396190632039
2012,4,23,0,0,9.47,66.79,1005.05,2.9,5.4,0.0,0.0,72.75,32.25,63.5,58.62,292.98,5473.5,14.96,208.1,19.95,216.56,40.22,232.61,30.34,14.81,4.33,88,43,1012.0,999.3,100.0,10.0,100,0,100,0,100,0,28.51,5.59,37.19,5.0,78.54,10.5,63.72,7.56,12.84005848045815,-7.1417644305950345
2012,4,24,0,0,8.81,70.17,1000.2,4.8,7.1,0.0,0.0,67.17,15.0,59.21,53.12,104.04,2943.23,22.82,235.27,29.63,238.45,54.2,246.85,42.51,11.05,6.72,82,55,1007.0,996.7,100.0,0.0,100,0,100,0,100,0,32.97,9.66,40.38,14.0,71.65,40.58,55.8,20.16,8.094427522452497,-1.6807916473960394
2012,4,25,0,0,10.89,63.08,1004.62,0.0,0.2,0.0,0.0,68.69,29.0,67.38,58.5,282.28,4682.29,14.12,166.56,19.37,172.09,37.26,219.79,23.82,16.06,2.48,93,37,1008.3,1001.3,100.0,0.0,100,0,100,0,100,0,22.24,8.4,28.59,10.19,59.95,17.85,48.24,8.64,14.926772401970657,-10.72288495261952
2012,4,26,0,0,15.2,65.08,1008.15,0.2,0.2,0.0,0.0,67.27,9.5,35.75,61.42,442.23,6522.81,10.84,166.57,14.17,184.68,20.95,215.54,13.59,21.9,8.19,81,40,1013.0,1004.5,100.0,0.0,41,0,100,0,100,0,23.8,0.72,29.63,2.88,43.44,1.48,45.36,1.8,18.486327501225134,-4.602770436661197
2012,4,27,0,0,17.19,68.12,1013.35,0.0,0.0,0.0,0.0,34.07,21.67,24.79,9.04,749.0,6978.49,8.6,141.39,12.1,131.16,13.57,171.45,9.61,24.0,10.38,83,50,1015.1,1010.7,100.0,0.0,100,0,100,0,100,0,19.59,3.4,22.33,3.98,29.31,2.52,23.04,3.96,20.928047621946494,0.40662767266886296
2012,4,28,0,0,19.54,64.08,1011.21,0.0,0.0,0.0,0.0,61.79,38.58,61.75,0.04,536.87,6950.9,13.77,101.65,21.86,105.81,15.28,157.03,13.52,27.35,12.57,81,41,1014.8,1007.3,100.0,0.0,100,0,100,0,1,0,27.44,3.24,38.71,7.97,37.99,2.41,34.56,3.24,23.792472892766558,-0.3318986899896352
2012,4,29,0,0,16.68,76.67,1009.25,2.6,2.6,0.0,0.0,81.92,50.62,59.46,37.96,182.57,3389.12,10.51,204.48,13.83,207.93,18.18,232.47,12.72,21.5,13.84,97,60,1015.5,1004.9,100.0,10.0,100,0,100,0,100,0,26.29,2.19,34.17,4.1,41.53,3.42,29.88,3.6,21.002483454396128,6.205942168153785
2012,4,30,0,0,16.81,71.58,1011.84,0.7,0.0,0.0,0.0,95.33,60.96,62.0,38.42,63.83,4658.26,13.97,122.08,19.0,109.54,38.24,113.71,23.83,21.6,11.59,96,50,1016.1,1005.9,100.0,43.0,100,0,100,0,100,0,28.88,2.31,35.76,6.83,69.95,8.35,49.32,4.32,20.93314065035594,1.5210753460776223
2012,5,1,0,0,14.67,71.25,1015.31,2.5,8.1,0.0,0.0,90.83,46.25,67.5,77.96,125.11,5766.31,6.87,287.21,9.56,278.57,22.17,202.91,14.07,19.02,9.87,96,46,1016.9,1013.4,100.0,20.0,100,0,100,0,100,0,13.55,2.74,21.75,2.41,54.65,4.2,34.2,3.96,18.366328225800913,-1.2046867497813358
2012,5,2,0,0,14.05,76.79,1014.11,7.4,4.5,0.0,0.0,50.12,4.17,13.88,50.12,459.2,3867.94,9.31,233.08,12.14,250.93,25.62,227.47,14.88,17.52,10.21,97,57,1016.8,1012.6,100.0,0.0,100,0,100,0,100,0,20.89,1.08,23.76,1.48,41.67,11.2,28.44,1.44,17.03763060780873,2.070978479786807
2012,5,3,0,0,13.89,70.88,1013.1,0.0,0.0,0.0,0.0,15.21,0.0,0.0,15.21,724.86,7067.49,4.55,195.89,4.72,210.34,13.04,263.32,4.55,19.0,7.16,96,54,1017.0,1009.8,100.0,0.0,0,0,0,0,100,0,7.1,0.8,9.34,0.72,34.76,0.8,7.2,0.72,18.34642994194883,-1.5201252565181762
2012,5,4,0,0,16.32,66.71,1006.27,1.0,0.9,0.0,0.0,29.04,26.79,28.92,17.33,769.1,7255.28,5.41,149.63,6.82,152.32,9.18,197.92,7.35,21.47,10.87,89,45,1010.0,1002.6,100.0,0.0,100,0,100,0,100,0,21.79,0.8,28.67,0.72,47.83,0.36,34.2,3.24,19.577257952176108,-0.5936857487530669
2012,5,5,0,0,13.22,73.71,1007.02,4.2,2.0,0.0,0.0,90.25,71.33,84.46,79.08,137.87,3223.58,13.33,220.81,17.92,226.53,35.91,250.15,25.17,17.0,10.5,92,61,1009.3,1005.2,100.0,10.0,100,0,100,0,100,10,27.66,4.68,38.05,3.6,71.39,10.37,56.16,6.12,15.689187335256351,3.2979547297077354
2012,5,6,0,0,11.94,75.92,1010.95,6.1,5.9,0.0,0.0,74.67,22.58,44.88,74.54,300.13,3196.88,9.78,233.92,14.3,244.32,25.95,256.81,17.48,14.93,9.11,92,59,1015.2,1008.2,100.0,0.0,100,0,100,0,100,0,16.39,4.33,22.18,7.29,45.59,12.1,30.24,3.96,13.640353308100059,1.5216338841033217
2012,5,7,0,0,12.7,73.33,1017.99,0.0,0.0,0.0,0.0,66.29,1.04,0.0,66.29,439.65,6176.6,7.21,264.72,9.05,293.02,13.98,263.63,9.96,15.91,8.84,93,58,1019.5,1015.6,100.0,10.0,14,0,0,0,100,10,17.42,0.8,18.35,3.6,26.83,1.44,19.8,1.8,14.77810874177747,1.0304225821373427
2012,5,8,0,0,14.7,70.54,1015.25,1.8,2.8,0.0,0.0,52.27,49.0,46.38,42.0,347.75,4907.46,11.51,170.29,15.67,174.21,34.53,219.35,23.25,21.57,8.52,93,38,1018.6,1012.5,100.0,0.0,100,0,100,0,100,0,22.91,5.35,29.66,3.62,70.11,12.1,48.96,5.04,20.387140297377975,-4.984857157878532
2012,5,9,0,0,16.02,78.83,1018.26,4.4,3.2,0.0,0.0,65.35,40.92,58.67,40.79,198.59,3281.43,6.81,175.76,8.54,191.32,28.51,248.06,8.79,19.5,11.4,90,70,1021.2,1015.4,100.0,3.9,100,0,100,0,100,0,10.23,2.16,16.31,1.02,53.03,12.74,14.76,2.52,17.813385451864924,6.123151761164312
2012,5,10,0,0,20.39,66.88,1021.37,0.0,0.0,0.0,0.0,21.92,43.33,13.96,0.0,676.91,7026.55,6.07,120.84,6.61,125.96,15.4,232.45,5.88,26.31,12.95,88,40,1022.5,1020.1,100.0,0.0,100,0,100,0,0,0,9.57,0.8,13.83,1.08,35.03,6.11,10.44,0.72,24.15730428104249,-0.3294814135213193
2012,5,11,0,0,22.63,65.5,1022.63,0.3,0.0,0.0,0.0,28.39,43.62,16.67,14.21,802.34,7371.87,7.01,198.28,9.49,201.15,18.59,261.45,9.28,28.03,17.41,96,45,1025.2,1020.9,100.0,0.6,100,2,100,0,100,0,18.89,1.14,27.53,0.36,43.61,5.51,32.04,2.16,27.329702315363242,5.349781976203062
2012,5,12,0,0,12.83,81.42,1029.13,3.3,10.6,0.0,0.0,93.54,25.54,50.08,93.54,31.28,2207.2,12.47,192.97,16.51,182.8,22.47,131.36,20.58,18.82,10.34,95,66,1031.5,1025.1,100.0,0.0,100,0,100,0,100,0,23.84,1.3,35.18,1.3,34.67,4.38,40.32,1.44,18.000466560240227,4.265429888336997
2012,5,13,0,0,10.52,65.29,1026.2,0.0,0.0,0.0,0.0,52.62,0.0,0.0,52.62,331.46,6085.82,9.12,121.4,11.57,105.61,24.9,76.11,11.72,15.26,3.8,93,44,1030.4,1022.8,100.0,0.0,0,0,0,0,100,0,17.45,3.24,19.64,3.4,38.6,16.18,22.68,0.72,14.133890477887988,-7.325944916826267
2012,5,14,0,0,11.2,64.12,1018.55,0.0,0.0,0.0,0.0,0.61,2.04,0.0,0.0,844.77,8012.67,4.91,115.38,4.9,133.21,13.37,90.81,6.57,16.82,3.71,87,47,1023.9,1013.7,3.6,0.0,12,0,0,0,0,0,7.86,0.72,9.36,1.14,31.61,1.48,11.52,1.44,14.641305026843087,-6.5526032445255336
2012,5,15,0,0,8.94,71.88,1014.44,6.3,4.2,0.0,0.0,69.78,1.21,43.75,66.71,65.11,3204.0,18.82,244.74,23.68,246.17,37.21,267.11,29.34,12.44,4.8,84,50,1019.7,1011.9,100.0,0.0,29,0,100,0,100,0,28.14,4.02,35.46,4.51,55.27,6.92,47.88,3.6,9.81057596038084,-4.738386233872388
2012,5,16,0,0,7.42,69.17,1023.34,2.0,7.2,0.0,0.0,40.75,0.0,0.17,40.75,442.85,3521.73,16.84,276.53,20.93,267.3,28.78,324.55,25.95,9.88,4.09,89,56,1026.7,1019.5,100.0,0.0,0,0,4,0,100,0,27.05,2.19,32.62,3.88,52.09,5.45,44.64,3.6,8.152194109860728,-3.8943352337592696
2012,5,17,0,0,10.58,60.58,1019.41,0.0,0.0,0.0,0.0,33.6,21.38,33.0,8.33,654.54,7993.09,16.63,110.44,21.99,109.96,26.06,121.95,23.17,16.67,3.19,90,40,1026.4,1012.0,100.0,0.0,100,0,100,0,100,0,24.19,4.51,30.49,5.12,37.23,2.74,40.68,2.88,15.02017822706949,-9.100798763656666
2012,5,18,0,0,13.03,80.0,1011.56,1.4,5.7,0.0,0.0,80.48,27.79,59.46,80.33,206.81,2957.47,10.57,107.09,14.04,107.13,19.36,232.7,10.55,18.34,8.32,92,59,1012.5,1010.6,100.0,3.6,100,0,100,0,100,0,21.26,1.61,31.06,2.55,38.82,3.6,34.92,2.16,17.015394307751993,0.7793923823247685
2012,5,19,0,0,17.85,68.83,1009.93,1.4,0.0,0.0,0.0,44.75,27.46,36.96,26.38,577.98,7485.79,12.06,134.01,16.5,134.46,16.18,118.55,13.99,23.46,11.22,91,49,1013.7,1006.3,100.0,0.0,100,0,100,0,100,0,20.63,3.76,22.42,7.24,34.16,2.62,25.56,2.16,21.902494000514412,0.8998527249349704
2012,5,20,0,0,17.21,69.46,1004.1,0.0,0.5,0.0,0.0,60.97,51.75,45.04,23.0,443.0,6971.37,11.51,141.01,14.15,142.5,18.51,184.49,14.73,23.7,11.29,91,45,1008.0,1000.0,100.0,0.0,100,0,100,0,100,0,19.86,4.1,28.52,3.42,46.05,2.16,29.88,2.16,22.139638612895073,-0.2115617938699684
2012,5,21,0,0,15.82,79.29,999.95,1.3,10.7,0.0,0.0,79.08,42.33,77.04,54.33,293.62,6376.85,14.19,257.93,17.75,260.04,24.3,273.97,23.15,19.24,13.29,93,66,1002.4,998.9,100.0,10.0,100,0,100,0,100,0,20.16,7.41,21.6,11.93,33.99,17.65,34.56,16.92,18.078257313151518,7.071889110184909
2012,5,22,0,0,16.62,73.17,1007.19,14.1,9.7,0.0,0.0,58.47,19.62,34.88,44.12,532.86,7236.59,9.48,244.38,12.32,249.0,19.85,282.33,17.18,20.78,11.42,95,55,1014.9,1000.8,100.0,0.0,100,0,100,0,100,0,16.58,1.8,23.4,1.14,49.37,2.16,40.68,2.88,19.947915359935767,2.698785095279601
2012,5,23,0,0,17.77,88.33,1019.53,0.2,0.2,0.0,0.0,83.71,0.04,0.83,83.71,128.3,2916.53,4.82,275.45,5.11,271.44,12.82,72.48,6.64,20.37,14.57,97,80,1023.2,1015.3,100.0,10.0,1,0,10,0,100,10,8.28,2.41,13.49,1.94,23.05,7.92,16.92,0.36,19.876807786026866,11.157644513886114
2012,5,24,0,0,19.61,79.5,1020.75,0.0,0.0,0.0,0.0,34.53,5.71,1.33,33.88,488.54,6909.96,6.79,155.59,9.69,155.62,26.22,70.28,9.85,26.91,14.97,100,45,1022.7,1018.2,100.0,0.0,51,0,10,0,100,0,17.11,0.36,27.73,0.36,43.92,18.22,31.32,0.36,26.91,3.1340269326052943
2012,5,25,0,0,17.64,69.79,1018.53,0.0,0.0,0.0,0.0,30.29,2.92,0.29,29.38,548.81,6949.12,11.39,165.87,15.25,157.02,45.02,88.51,15.63,23.41,13.42,97,41,1020.4,1016.4,100.0,0.0,22,0,7,0,100,0,24.25,0.36,28.98,2.52,64.3,32.43,38.88,0.72,22.905131353411793,0.4325881564769402
